4050	9998	5	9998	3	4	9998	9998	1	2	9998	0	0	0	1	0	0	0	1	1	0	78	78	72	73	71	72	72	73	74	74	74	74	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4051	5	1	2	4	3	10	8	6	7	9	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4052	9998	1	2	3	4	9998	9998	9998	9998	9998	0	1	1	1	1	0	0	0	0	0	72	72	72	73	71	72	72	73	74	72	74	74	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4053	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4054	9998	3	4	1	2	9998	9998	9998	9998	9998	0	1	0	1	1	0	0	0	0	0	74	74	72	73	71	72	72	73	74	74	74	74	8	8	0	99	3	99	2	1	9998	1	1	2	3	1	1	1	0	1	1	2	3	4	1948	0	1	6	3	77
4055	9998	1	9998	2	3	9998	9998	9998	9998	9998	0	1	0	0	0	0	0	0	0	0	72	72	72	73	0	72	72	73	74	72	74	74	10	10	1	72	1	72	2	1	9998	1	1	1	1	1	0	1	1	0	0	4	3	10	1936	0	1	10	6	77
4056	10	9	1	3	4	8	2	6	5	7	0	0	1	1	0	0	1	0	0	0	73	73	72	73	76	73	72	73	74	74	73	74	4	0	0	73	3	77	9	1	9998	1	1	4	3	1	1	0	0	1	1	2	9	0	1981	0	1	4	4	77
4057	9998	1	9998	2	3	9998	9998	9998	9998	9998	0	1	0	1	1	0	0	0	0	0	72	72	72	73	71	72	72	73	74	72	74	74	0	7	1	72	2	72	1	1	9998	1	1	1	1	1	1	1	1	0	0	4	3	6	1974	0	1	2	6	77
4058	1	2	4	5	9	3	7	6	8	10	0	0	0	0	0	1	0	0	0	0	76	76	71	71	76	73	76	76	71	0	73	76	8	7	1	76	2	76	2	1	9998	1	2	2	2	1	0	9	1	0	0	2	3	4	1992	0	1	1	3	77
4059	5	2	1	3	4	9998	9998	9998	9998	9998	0	1	1	0	0	0	0	0	0	0	73	73	72	73	71	73	72	73	74	72	73	74	7	8	0	99	3	73	2	1	9998	1	1	2	3	1	1	1	0	1	1	2	3	6	1988	0	2	1	6	77
4060	9998	1	9998	2	3	9998	9998	9998	9998	9998	0	1	1	1	1	0	0	0	0	0	72	72	72	73	0	72	72	73	74	72	74	74	10	8	1	72	3	72	1	1	9998	1	1	1	1	1	1	1	1	1	1	1	3	7	1948	0	1	10	2	77
4061	9	2	6	3	1	10	8	5	7	4	0	1	0	1	1	0	0	0	0	0	72	72	72	73	71	72	72	73	74	72	74	74	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4062	9998	2	4	1	5	9998	9998	6	3	9998	0	1	0	1	0	0	0	0	0	0	74	74	72	73	76	72	72	73	74	0	74	74	3	8	0	99	3	99	0	0	9998	8	8	2	3	1	1	0	1	1	1	1	3	2	0	9	1	1	9	77
4063	9998	9998	9998	1	9998	9998	9998	3	2	9998	0	0	0	1	0	0	0	0	0	0	74	74	72	73	0	72	72	73	74	74	74	74	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4064	5	1	4	3	2	10	8	6	9	7	0	1	0	0	1	0	0	0	0	0	72	72	72	73	71	72	72	73	74	72	73	74	8	9	9	72	2	72	2	1	9998	1	1	1	2	1	1	1	1	0	0	9	0	7	1975	0	2	2	5	77
4065	9998	1	4	5	2	9998	3	9998	9998	9998	0	1	0	0	1	0	1	0	0	0	72	72	72	73	0	72	72	73	74	72	73	74	8	8	1	72	2	72	2	1	9998	1	1	1	3	9	1	1	1	0	0	2	3	5	1942	0	1	10	3	77
4066	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4067	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4068	6	1	4	9998	2	5	9998	9998	3	9998	0	1	0	0	0	0	0	0	0	0	72	72	72	73	76	72	72	73	74	72	73	74	10	8	1	75	3	72	1	1	9998	1	1	1	3	0	1	0	0	1	1	2	2	5	1945	0	2	10	3	77
4069	1	9998	2	9998	9998	9998	3	9998	9998	9998	1	0	1	0	0	0	1	0	0	0	71	71	71	71	71	73	76	73	71	0	73	76	10	10	0	71	2	71	2	1	9998	1	1	1	1	1	0	0	1	0	0	9	3	5	1947	0	1	2	6	77
4070	3	2	1	6	4	9998	5	8	7	9998	0	1	1	0	1	0	0	0	0	0	73	73	72	73	71	73	72	73	71	72	73	74	8	9	0	73	2	73	1	1	9998	1	1	2	3	1	0	0	1	0	0	1	2	6	1965	0	1	4	6	77
4071	9	1	4	3	2	10	7	6	5	8	0	1	1	1	1	0	0	0	0	0	72	72	72	73	71	72	72	73	74	72	74	74	8	10	1	72	2	72	2	1	9998	1	1	1	1	0	1	1	1	0	0	2	4	2	1950	0	1	10	5	213
4072	3	2	1	9998	9998	9998	9998	9998	9998	9998	1	1	1	0	0	0	0	0	0	0	73	73	72	73	71	73	72	73	71	72	73	74	10	10	0	73	3	73	1	1	9998	1	1	1	2	1	1	0	0	1	1	4	3	4	1976	0	1	2	5	77
4073	9998	9998	9998	1	2	9998	9998	9998	3	9998	0	0	0	1	1	0	0	0	0	0	74	74	72	73	0	72	72	73	74	74	74	74	9	10	1	74	2	74	1	1	9998	1	1	1	3	0	1	1	0	0	0	1	4	1	1958	0	1	6	6	77
4074	9998	2	9998	9998	9998	1	3	9998	9998	9998	0	0	0	0	0	1	0	0	0	0	76	76	72	73	76	72	76	76	0	72	73	76	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4075	9998	3	9998	1	2	9998	9998	9998	9998	9998	0	0	0	1	0	0	0	0	0	0	74	74	72	73	76	72	72	76	74	74	74	74	1	8	9	74	2	74	1	1	9998	1	1	1	2	1	1	1	0	0	0	1	3	1	1979	0	1	4	3	77
4076	2	3	1	9998	9998	9998	9998	9998	9998	9998	0	0	1	0	0	0	0	0	0	0	73	73	71	73	71	73	72	73	71	72	73	74	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4077	9998	2	1	4	3	9998	9998	9998	9998	9998	0	0	0	0	0	0	0	0	0	0	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4078	9998	9998	9998	2	1	9998	9998	9998	9998	3	0	0	0	0	1	0	0	0	0	0	75	75	0	0	0	0	0	0	0	74	0	0	6	5	0	75	2	75	1	1	9998	1	1	2	2	1	1	1	1	1	1	9	9	2	1981	0	1	4	3	77
4079	9998	2	1	9998	3	9998	9998	9998	9998	9998	0	1	1	0	0	0	0	0	0	0	73	73	72	73	0	73	72	73	74	72	73	74	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4080	9998	4	9998	1	3	9998	9998	9998	2	9998	0	1	0	1	1	0	0	0	1	0	74	74	72	0	0	72	72	73	74	74	74	74	9	9	1	74	3	74	1	1	9998	1	1	2	3	0	1	1	0	0	0	2	3	7	1978	0	2	3	6	77
4081	1	9998	3	9998	9998	2	9998	9998	9998	9998	1	0	1	0	0	1	0	0	0	0	71	71	71	73	71	73	76	73	71	72	73	76	8	2	0	71	3	99	1	1	9998	1	1	2	3	0	0	1	1	1	1	9	9	8	0	9	1	1	5	77
4082	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4083	1	9998	2	9998	9998	3	9998	9998	9998	9998	1	0	1	0	0	1	1	0	0	0	71	71	71	71	71	73	76	73	71	72	73	76	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4084	9998	1	9998	2	3	9998	9998	9998	9998	9998	0	1	0	1	1	0	0	0	0	0	72	72	72	73	71	72	72	73	74	74	74	74	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4085	9	4	8	1	2	3	5	7	6	10	0	0	0	1	1	0	0	0	0	0	74	74	72	73	76	72	76	76	74	74	74	74	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4086	10	1	4	2	3	8	5	7	6	9	0	1	0	1	1	0	0	0	0	0	72	72	72	73	76	72	72	73	74	72	74	74	10	10	1	72	1	72	2	1	9998	1	1	1	1	1	0	1	1	0	0	1	3	6	1989	0	1	4	5	77
4087	9	8	7	1	6	10	5	2	3	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4088	4	1	2	9998	3	9998	9998	9998	9998	9998	0	1	1	0	0	0	0	0	0	0	72	72	72	73	71	72	72	73	71	72	73	74	10	8	0	99	3	72	2	1	9998	1	1	2	4	1	1	1	1	0	0	9	9	4	1949	0	2	99	6	77
4089	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4090	10	2	3	1	5	7	4	8	6	9	0	1	0	1	0	0	0	0	0	0	74	74	72	73	76	72	72	73	74	74	74	74	9	8	1	74	2	74	2	1	9998	1	1	1	2	1	1	9	0	0	0	3	4	5	1984	0	2	5	4	77
4091	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4092	9998	9998	9998	9998	9998	1	2	9998	9998	3	0	0	0	0	0	1	1	0	0	1	76	76	72	73	76	73	76	76	74	72	73	76	10	8	1	77	4	76	2	1	9998	1	2	1	1	1	1	0	1	1	1	9	9	4	1956	0	1	3	3	77
4093	1	5	3	2	6	9	4	8	7	10	1	0	0	1	0	0	0	0	0	0	71	71	71	71	71	73	72	73	71	74	73	74	8	8	1	71	2	71	2	1	9998	1	1	1	2	0	9	9	0	1	1	2	1	4	1993	0	1	1	3	77
4094	1	2	3	9998	9998	4	9998	9998	9998	9998	1	1	1	0	1	0	0	0	0	0	71	78	71	71	71	72	72	73	71	72	73	76	2	2	0	99	3	71	2	1	9998	8	8	3	3	0	1	9	1	0	0	2	3	7	1976	0	1	2	6	77
4095	9998	9998	9998	1	3	9998	9998	9998	2	9998	0	0	0	1	1	0	0	0	1	0	74	74	0	0	0	0	0	0	74	74	74	74	10	10	1	74	1	74	1	1	9998	1	1	1	1	1	1	0	0	1	1	1	4	2	1940	0	1	10	5	77
4096	9998	1	6	2	3	9998	9998	4	5	9998	0	1	0	1	1	0	0	0	0	0	72	72	72	73	71	72	72	73	74	74	74	74	9	6	0	99	3	74	2	1	9998	1	1	1	3	0	1	1	1	1	1	9	1	9	1988	0	2	1	4	77
4097	10	1	8	2	3	9	4	7	6	5	0	1	0	1	1	0	0	0	0	0	72	72	72	73	76	72	72	73	74	72	74	74	8	8	1	72	2	72	1	1	9998	1	1	1	1	1	0	1	0	1	1	4	1	7	1949	0	1	10	4	66
4098	1	2	3	8	9	10	7	4	6	5	1	0	0	0	0	0	0	0	0	0	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4099	9998	1	3	2	4	9998	9998	9998	9998	9998	0	1	0	1	0	0	0	0	0	0	72	72	72	73	0	72	72	73	74	72	74	74	9	9	1	72	2	72	1	1	9998	1	1	1	2	1	1	1	1	0	0	9	3	5	1946	0	1	10	3	77
4100	9998	1	2	3	9998	9998	9998	9998	9998	9998	0	1	1	1	0	0	0	0	0	0	72	72	72	73	0	72	72	73	74	72	73	74	10	10	1	72	2	72	2	1	9998	1	1	1	2	1	0	1	1	0	0	2	3	6	1950	0	1	2	5	77
4101	1	9998	2	9998	9998	3	9998	9998	9998	4	1	0	1	0	0	0	0	0	0	1	71	71	71	71	71	73	76	73	71	74	73	76	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4102	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4103	9998	9998	9998	9998	9998	2	1	9998	9998	3	0	0	0	0	0	1	1	0	0	1	77	77	72	73	76	73	76	76	74	72	73	76	10	8	9	77	1	77	2	1	9998	1	2	1	1	1	1	1	1	0	0	1	3	3	1960	0	1	5	3	77
4104	9	2	6	1	3	10	7	4	5	8	0	1	0	1	1	0	0	1	1	0	74	74	72	73	71	72	72	73	74	74	74	74	10	10	0	74	2	74	2	1	9998	1	1	1	1	0	1	1	1	1	1	1	3	2	1955	0	1	2	3	77
4105	9998	2	9998	1	3	9998	9998	9998	9998	9998	0	0	0	1	0	0	0	0	0	0	74	74	72	73	71	72	72	73	74	74	74	74	10	2	0	74	3	74	1	9	9998	1	1	1	4	1	1	0	1	0	0	9	3	7	0	9	9	99	9	77
4106	9	2	4	1	3	10	7	5	6	8	0	1	1	1	1	0	0	1	1	0	72	74	72	73	71	72	72	73	74	74	74	74	8	7	0	99	3	74	2	1	9998	1	1	4	3	0	1	0	0	0	0	1	3	2	1953	0	1	2	6	77
4107	2	9998	1	9998	9998	9998	3	9998	9998	9998	1	0	1	0	0	0	0	0	0	0	71	73	71	73	71	73	0	73	71	72	73	76	7	7	0	73	2	73	1	1	9998	1	3	2	2	0	1	1	0	0	0	2	4	5	1964	0	1	4	6	77
4108	9998	2	1	3	9998	9998	9998	9998	9998	9998	0	1	1	1	0	0	0	0	0	0	73	73	72	73	76	73	72	73	74	72	73	74	6	8	0	73	3	73	9	1	9998	1	1	3	3	1	1	1	0	1	1	2	3	4	1943	0	1	10	6	77
4109	9	1	4	3	2	10	8	6	5	7	0	1	0	1	1	0	0	0	0	0	72	72	72	73	0	72	72	73	74	72	74	74	8	8	1	75	2	72	2	1	9998	1	1	1	2	0	1	1	1	1	1	2	3	7	1971	0	1	4	5	77
4110	9998	2	9998	1	3	9998	9998	9998	9998	9998	0	1	0	1	0	0	0	0	0	0	72	72	72	73	71	72	72	73	74	72	74	74	10	10	0	75	3	0	1	1	9998	1	1	1	2	1	0	1	0	1	1	2	3	5	0	9	9	99	9	77
4111	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4112	2	4	1	6	3	9	5	7	8	10	1	0	1	0	1	0	0	0	0	0	73	73	71	73	71	73	72	73	71	72	73	74	8	5	1	73	3	73	1	1	9998	1	1	2	3	1	1	9	0	1	1	1	3	5	1989	0	2	1	5	77
4113	2	5	4	1	3	9998	9998	9998	9998	9998	1	0	0	1	1	0	0	0	0	0	74	74	71	71	71	73	72	73	74	74	74	74	7	10	0	99	3	99	2	1	9998	1	2	2	3	1	1	0	0	0	0	1	3	5	1994	0	1	1	2	77
4114	6	2	4	1	3	10	5	8	7	9	0	1	0	1	1	0	0	0	0	0	74	74	72	73	71	72	72	73	74	74	74	74	10	10	1	74	2	74	2	1	9998	1	1	1	2	1	0	1	0	0	0	1	3	3	1941	0	1	10	5	77
4115	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4116	9998	1	4	2	3	9998	9998	9998	9998	9998	0	1	1	1	1	0	0	0	0	0	72	72	72	73	71	72	72	73	74	72	74	74	10	8	1	72	3	72	2	1	9998	1	1	1	2	0	1	1	1	1	1	1	3	4	1977	0	1	2	6	77
4117	8	3	1	2	5	10	4	7	6	9	0	1	1	1	0	0	0	0	0	0	73	73	72	73	71	72	72	73	74	74	73	74	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4118	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4119	10	2	7	1	3	9	6	5	4	8	0	1	0	1	1	0	0	1	1	0	72	74	72	73	71	72	72	73	74	74	74	74	6	6	0	74	4	74	1	1	9998	1	1	2	3	0	1	1	1	0	0	1	3	1	1976	0	1	99	4	77
4120	9998	9998	3	9998	9998	9998	1	9998	9998	2	0	0	0	0	1	0	1	0	0	1	77	77	0	0	71	73	0	73	71	0	73	0	7	7	0	77	2	99	9	1	9998	1	2	3	3	9	9	9	0	1	1	9	4	3	0	9	9	1	4	77
4121	9	1	4	3	2	10	7	6	5	8	0	1	0	0	1	0	0	0	0	0	72	72	72	73	0	72	72	73	74	72	74	74	9	9	0	72	2	72	2	1	9998	1	1	1	1	1	0	0	1	0	0	2	3	2	1955	0	1	3	6	77
4122	1	4	2	9998	3	9998	9998	9998	9998	9998	1	0	0	0	0	0	0	0	0	0	71	71	71	71	71	73	72	73	71	72	73	0	10	10	1	71	2	71	2	1	9998	1	1	1	1	1	1	0	1	1	1	4	3	8	1963	0	2	9	5	77
4123	9998	1	3	9998	2	9998	9998	9998	9998	9998	0	1	0	0	0	0	0	0	0	0	72	72	72	73	71	72	72	73	74	72	73	74	9	7	1	72	1	72	1	1	9998	1	1	1	1	1	1	0	1	0	0	4	3	5	1975	0	1	3	6	84
4124	9998	2	9998	1	3	9998	9998	9998	9998	9998	0	1	0	1	1	0	0	0	0	0	75	72	72	0	0	72	72	0	0	72	0	0	5	5	0	74	3	72	2	1	9998	1	1	1	3	0	1	1	1	0	0	4	3	3	1946	0	2	10	3	66
4125	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4126	9	6	5	1	2	10	7	3	4	8	0	0	0	1	0	0	0	0	0	0	74	74	72	73	71	73	72	73	74	74	74	74	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4127	8	5	4	2	1	10	7	6	3	9	0	1	1	1	1	0	0	0	1	0	75	72	72	73	71	73	72	73	0	74	73	74	6	7	0	99	3	75	2	1	9998	3	3	2	3	1	0	0	1	0	0	2	4	5	1949	0	1	10	4	77
4128	9998	3	1	9998	2	9998	9998	9998	9998	9998	0	0	1	0	0	0	0	0	0	0	73	73	72	73	76	73	72	73	0	72	73	74	7	10	1	73	4	73	9	1	9998	1	1	1	1	1	1	0	1	1	1	9	3	3	1971	0	1	9	4	77
4129	6	1	3	4	2	8	5	9	7	10	0	1	0	0	1	0	0	0	0	0	72	72	72	73	71	72	72	73	74	72	73	74	3	7	0	75	3	75	1	1	9998	1	1	2	2	0	1	1	1	0	0	1	3	7	1981	0	1	4	6	77
4130	9	4	7	3	5	10	6	2	1	8	0	1	0	1	1	0	0	1	1	0	74	74	72	0	0	72	72	0	74	74	74	74	7	10	1	79	1	79	1	1	9998	1	2	1	2	0	1	1	1	1	1	9	9	0	1953	0	1	2	2	77
4131	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4132	8	9	4	1	6	10	5	7	3	2	0	0	0	1	0	0	0	0	0	0	74	74	0	73	71	73	0	73	74	74	74	74	10	10	0	74	2	74	2	1	9998	1	1	1	2	1	1	0	0	0	0	2	3	5	1946	0	2	10	4	77
4133	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	77
4134	8	2	4	3	1	9	7	5	6	10	0	1	0	1	1	0	0	0	0	0	72	72	72	73	71	72	72	73	74	72	73	74	8	8	1	72	3	75	1	1	9998	1	1	2	3	9	9	0	1	0	0	1	3	5	1983	0	2	2	6	77
4135	2	3	1	9998	9998	9998	9998	9998	9998	9998	0	0	1	0	0	0	0	0	0	0	73	73	71	73	71	73	72	73	71	72	73	76	8	8	0	73	1	73	2	1	9998	1	1	1	1	1	1	0	1	0	0	1	3	4	1949	0	1	4	6	77
4136	9998	1	9998	3	2	9998	9998	4	9998	9998	0	1	0	1	1	0	0	1	0	0	72	75	72	0	0	72	72	73	74	72	0	74	8	7	0	72	3	0	1	1	9998	1	1	1	2	0	0	1	1	0	0	1	9	6	1946	0	2	10	4	77
4137	9998	3	9998	2	1	9998	9998	9998	9998	9998	0	0	0	1	1	0	0	0	0	0	75	75	72	73	71	72	72	73	74	74	74	74	5	7	9	75	3	75	9	1	9998	1	2	2	3	1	1	9	0	1	1	9	1	4	0	9	9	99	9	77
4138	10	3	4	1	2	9	5	8	7	6	0	1	1	1	1	0	0	0	0	0	74	74	72	73	71	73	72	73	74	72	73	74	8	10	0	74	3	72	1	1	9998	1	1	1	3	0	1	0	1	1	1	2	3	3	1991	0	1	1	4	77
4139	10	6	7	3	5	9	8	1	2	4	0	1	0	1	1	0	0	1	1	0	78	72	72	73	76	72	72	73	74	74	74	74	9	10	1	78	3	78	1	1	9998	1	1	3	3	0	1	1	0	1	1	1	3	5	1955	0	1	9	5	77
4140	2	9998	9998	9998	9998	1	3	9998	9998	9998	1	0	0	0	0	1	1	0	0	0	76	76	71	71	76	0	0	0	0	0	0	0	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	66
4141	9	8	7	10	5	1	2	3	4	6	0	0	0	0	0	1	0	0	0	0	76	76	0	0	76	0	76	76	0	0	0	76	10	10	1	76	2	76	2	1	9998	1	1	1	1	1	0	0	1	0	0	2	1	3	1990	0	1	1	4	77
4142	9	4	1	2	3	10	7	5	8	6	0	1	1	1	1	0	0	0	0	0	74	74	72	73	71	72	72	73	74	74	74	74	6	8	1	74	4	99	1	1	9998	3	3	3	4	1	1	0	1	0	0	1	3	2	1955	0	2	4	1	77
4143	10	4	6	2	1	9	8	3	5	7	0	1	0	1	1	0	0	1	1	0	72	72	72	73	0	72	72	73	74	74	74	74	10	8	1	75	1	75	1	8	24	8	8	1	1	0	0	1	1	0	0	2	4	2	1966	0	1	2	6	77
4144	9998	3	9998	1	9998	9998	9998	9998	2	9998	0	1	0	1	0	0	0	1	1	0	72	74	72	73	71	72	72	73	74	74	74	74	8	9	0	74	3	74	9	1	9998	1	1	1	3	0	1	1	1	1	1	2	3	3	1973	0	1	2	4	77
4145	9998	1	2	9998	3	9998	9998	9998	9998	9998	0	1	1	0	1	0	0	0	1	0	72	72	72	73	71	72	72	73	74	72	73	74	7	7	9	72	3	72	9	1	9998	1	1	1	3	1	1	1	1	0	0	1	9	4	1980	0	2	6	6	77
4146	9998	9998	2	1	3	9998	9998	9998	9998	9998	0	0	0	1	0	0	0	0	0	0	74	74	72	73	71	73	72	73	74	74	74	74	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	24
4147	6	3	4	2	1	10	7	8	9	5	0	1	1	1	1	0	0	0	0	1	72	75	72	73	0	72	72	73	74	72	74	74	10	10	1	72	3	72	1	1	9998	1	1	1	2	0	1	1	0	1	1	2	3	2	1957	0	1	2	5	77
